latitude;longitude;local;descricao;fonte
40.414785;-3.70929;Dulces;Pastelería especializada en dulces artesanales, ubicada en el centro de Madrid, conocida por su calidad y variedad.;poi_madrid
40.40871;-3.694106;Centro de Arte Reina Sofía;"Museo de arte contemporáneo, hogar del famoso ""Guernica"" de Picasso y una amplia colección de arte moderno.";poi_madrid
40.426258;-3.709847;Bulevar de las Cortes;Vía principal en el barrio de Chamberí, con acceso a zonas comerciales y residenciales.;poi_madrid
40.41807;-3.705083;Restaurante La Taberna del Cid;Restaurante en el barrio de Lavapiés, famoso por sus tapas caseras y su ambiente vibrante.;poi_madrid
40.417256;-3.706202;Teatro de la Comedia;Teatro en el barrio de Lavapiés conocido por su programación de comedias y obras teatrales.;poi_madrid
40.419328;-3.706631;Cine Palacio de la Prensa;Cine histórico en el centro de Madrid, conocido por su programación de películas y eventos culturales.;poi_madrid
40.415218;-3.692627;Galería de Cristal;Espacio expositivo en el CentroCentro Cibeles, conocido por su arquitectura de vidrio y sus exposiciones de arte y diseño.;poi_madrid
40.416356;-3.711654;Colegio San Agustín;Colegio en el barrio de Moncloa, con un enfoque académico y programas de formación integral.;poi_madrid
40.419535;-3.71129;Real Madrid Store;Tienda oficial del Real Madrid, ubicada en el Santiago Bernabéu, ofreciendo mercancía del club y recuerdos.;poi_madrid
40.417782;-3.708356;Jardín del Monasterio de las Descalzas Reales;Jardín histórico adyacente al Monasterio de las Descalzas Reales, con un entorno tranquilo y zonas ajardinadas de gran belleza.;poi_madrid
40.410357;-3.708429;Delicias;Barrio conocido por su ambiente multicultural, con una mezcla de residencias, comercios y restaurantes;poi_madrid
40.415364;-3.707398;Plaza Mayor;La Plaza Mayor es una de las plazas más conocidas y visitadas de Madrid. Rodeada de edificios históricos y con una estatua ecuestre de Felipe III en el centro, es un punto de encuentro popular tanto para turistas como para locales.;poi_madrid
40.487561;-3.637118;Azotea del Hotel Axor;Azotea en el Hotel Axor, situada en el área de Barajas, ofrece vistas al skyline de Madrid y un espacio cómodo para relajarse.;poi_madrid
40.416015;-3.703858;Museo del Jamón;El Museo del Jamón es un popular establecimiento de Madrid donde se pueden degustar diferentes tipos de jamón y productos ibéricos. Es un lugar ideal para los amantes de la gastronomía española.;poi_madrid
40.415712;-3.710865;Pastelería El Riojano;Pastelería tradicional en el centro de Madrid, famosa por sus dulces artesanales y repostería.;poi_madrid
40.41681;-3.707236;Bar La Tertulia;Bar en Malasaña, famoso por sus tapas creativas y su ambiente acogedor.;poi_madrid
40.417641;-3.704971;Librería Templum;Librería especializada en libros de temas esotéricos y espiritualidad, ubicada en el barrio de Chueca.;poi_madrid
40.418025;-3.709529;Instituto de Medicina Legal;Institución dedicada a la medicina forense y la investigación en ciencias legales, con un enfoque en la aplicación de la medicina en el ámbito judicial.;poi_madrid
40.420018;-3.69376;Gimnasio del Parque;Gimnasio al aire libre en el Parque del Retiro, ideal para actividades físicas en un entorno natural.;poi_madrid
40.416287;-3.710735;Xtreme Park;Parque de aventuras en Madrid con diversas actividades al aire libre para todas las edades.;poi_madrid
40.450933;-3.674305;Parque de Berlín;El Parque de Berlín es un parque urbano en el barrio de Chamartín, conocido por su monumento al Muro de Berlín y su ambiente tranquilo.;poi_madrid
40.415839;-3.704874;Hostal Las Murallas;Hostal en el corazón del Madrid antiguo, cerca de la Plaza Mayor, con habitaciones renovadas y servicios modernos.;poi_madrid
40.426264;-3.691706;Hotel NH Madrid Lagasca;Hotel en el elegante barrio de Salamanca, ideal para estancias de negocios y turismo, con cómodas habitaciones y excelentes servicios.;poi_madrid
40.417492;-3.708601;Mercado de Mostenses;Mercado en el barrio de La Latina, famoso por su oferta de productos frescos y una variedad de productos internacionales.;poi_madrid
40.419561;-3.693461;Plaza de Cibeles;La Plaza de Cibeles es una de las plazas más emblemáticas de Madrid, conocida por la impresionante Fuente de Cibeles en su centro y por ser el punto de celebración de los aficionados del Real Madrid.;poi_madrid
40.418723;-3.708223;Restaurante El Castaño;Restaurante en el barrio de Vallehermoso, famoso por su cocina española y platos caseros.;poi_madrid
40.472276;-3.564481;Aeropuerto Adolfo Suárez Madrid-Barajas;Principal aeropuerto de Madrid, con múltiples conexiones internacionales y servicios para pasajeros.;poi_madrid
40.414768;-3.710702;Iglesia de San Juan Bautista;Iglesia en el barrio de Argüelles, conocida por su diseño neoclásico y su papel en la vida religiosa del área.;poi_madrid
40.455818;-3.688115;Jardín del Parque de Berlín;Parque en el distrito de Chamartín, conocido por sus amplias áreas verdes y zonas recreativas, perfecto para actividades al aire libre.;poi_madrid
40.417646;-3.70596;Bar El Reencuentro;Bar en Lavapiés con una oferta variada de tapas y un ambiente acogedor.;poi_madrid
40.428321;-3.703098;Barrio de Chamberí;Barrio residencial conocido por su arquitectura tradicional y una variedad de tiendas y restaurantes.;poi_madrid
40.423852;-3.705477;Glorieta de Bilbao;Plaza importante en el barrio de Malasaña, conocida por su ambiente animado y su arquitectura distintiva.;poi_madrid
40.42092;-3.703732;Descalzos;Antiguo convento y lugar histórico en el centro de Madrid, conocido por su arquitectura y su papel en la historia religiosa.;poi_madrid
40.42679;-3.712694;Avenida de la Victoria;Vía en el distrito de Moncloa, conocida por su mezcla de residencias y comercios.;poi_madrid
40.451581;-3.710203;Escuela Técnica Superior de Arquitectura;Institución educativa en el campus de la Universidad Politécnica de Madrid, conocida por su formación en arquitectura y urbanismo.;poi_madrid
40.417989;-3.709235;Sushi House;Restaurante de cocina japonesa en el barrio de Chamberí, famoso por su sushi fresco y ambiente moderno.;poi_madrid
40.415876;-3.704711;Teatro de la Esfera;Espacio teatral en el barrio de Lavapiés, conocido por su oferta de teatro experimental y eventos culturales.;poi_madrid
40.423437;-3.714469;Jardín de Sabatini;Jardín ubicado junto al Palacio Real, conocido por sus estanques y estatuas, ideal para pasear y disfrutar de la belleza del paisaje.;poi_madrid
40.419043;-3.703471;Edificio Metropolis;Imponente edificio en la Gran Vía, famoso por su arquitectura y su cúpula decorada con una figura de bronce.;poi_madrid
40.437817;-3.711302;Mirador del Faro de Moncloa;Mirador en el Faro de Moncloa, ofrece vistas panorámicas de la ciudad desde lo alto de una torre.;poi_madrid
40.329737;-3.831151;Universidad Rey Juan Carlos (URJC);Universidad pública con campus en diversas localizaciones de Madrid y un enfoque en la formación práctica y multidisciplinaria.;poi_madrid
40.405822;-3.688772;Mercado de Pacífico;Mercado ubicado en el barrio de Pacífico, ofreciendo productos frescos y servicios locales.;poi_madrid
40.419091;-3.70358;Iglesia de San Lorenzo;Iglesia en el barrio de Lavapiés, conocida por su arquitectura sencilla y su rol en la comunidad local.;poi_madrid
40.415743;-3.693924;Jardín Botánico;Espacio cultural y científico dedicado a la botánica, con colecciones de plantas y exposiciones educativas, ideal para los amantes de la naturaleza.;poi_madrid
40.412559;-3.711956;Mirador del Puente de Segovia;Mirador en el Puente de Segovia, con vistas al río Manzanares y el casco antiguo de Madrid.;poi_madrid
40.41558;-3.710525;Tasca la Esquina;Tasca en Malasaña famosa por sus tapas innovadoras y ambiente relajado.;poi_madrid
40.432241;-3.721303;Museo de América;El Museo de América alberga una impresionante colección de arte y objetos de las culturas precolombinas de América. Es un lugar fascinante para aprender sobre la historia y las tradiciones del continente americano.;poi_madrid
40.44271;-3.67562;Bulevar del Tajo;Vía destacada en el distrito de Chamartín, conocida por su acceso a zonas comerciales y residenciales.;poi_madrid
40.426111;-3.703586;Discoteca Vía Láctea;Discoteca en Malasaña con un ambiente retro y una oferta de música alternativa, popular entre los locales.;poi_madrid
40.407482;-3.653496;Parque de la Cuña Verde de O'Donnell;El Parque de la Cuña Verde de O'Donnell es un gran espacio verde en el barrio de Moratalaz, ideal para actividades recreativas y disfrutar del aire libre.;poi_madrid
40.419246;-3.703413;Iglesia del Espíritu Santo;Iglesia ubicada en el barrio de Chueca, conocida por su arquitectura moderna y su función en la comunidad local.;poi_madrid
40.426261;-3.702476;Museo de Arte Contemporáneo;El Museo de Arte Contemporáneo de Madrid ofrece una variada colección de arte moderno y contemporáneo, con obras de artistas españoles e internacionales.;poi_madrid
40.417075;-3.689478;Museo Naval;El Museo Naval de Madrid muestra la historia de la Marina Española a través de una impresionante colección de modelos de barcos, mapas, instrumentos de navegación y arte naval.;poi_madrid
40.418917;-3.701175;Hospital Universitario Gregorio Marañón;Hospital de referencia en Madrid para diversas especialidades médicas, conocido por su atención integral y su labor en investigación.;poi_madrid
40.420552;-3.702183;Floristería Flora;Floristería conocida por su amplia variedad de flores frescas y arreglos florales personalizados, ubicada en el barrio de Salamanca.;poi_madrid
40.418143;-3.703719;Obra Social;Centro cultural y social que organiza eventos, exposiciones y actividades culturales en Madrid.;poi_madrid
40.464071;-3.74532;Hipódromo de la Zarzuela;Centro de carreras de caballos con eventos regulares y una rica historia en el deporte hípico en Madrid.;poi_madrid
40.431017;-3.721177;Parque de la Bombilla;El Parque de la Bombilla es un espacio verde en el barrio de Argüelles, conocido por su cine de verano y su ambiente relajado.;poi_madrid
40.410462;-3.711394;Barrio de La Latina;Barrio histórico conocido por sus tapas, mercados y ambiente animado, especialmente durante los fines de semana.;poi_madrid
40.448651;-3.725767;Calle de Vallehermoso;Vía importante en el distrito de Moncloa, conocida por su actividad comercial y residencias.;poi_madrid
40.421169;-3.703855;Kiosco de Chueca;Kiosco ubicado en el barrio de Chueca, ofreciendo bebidas, snacks y productos de prensa en una zona vibrante de la ciudad.;poi_madrid
40.41798;-3.714312;Palacio Real de Madrid;El Palacio Real de Madrid, también conocido como el Palacio de Oriente, es la residencia oficial de la Familia Real Española, aunque solo se utiliza para ceremonias de Estado. Con más de 3.000 habitaciones, es uno de los palacios más grandes de Europa y destaca por su impresionante arquitectura y sus lujosos interiores.;poi_madrid
40.418477;-3.692946;Banco de España;Edificio emblemático que alberga la sede del banco central de España, con una arquitectura notable en el centro de Madrid.;poi_madrid
40.421291;-3.710289;Teatro de Títeres de El Retiro;Espacio en el Parque de El Retiro dedicado a representaciones de teatro de títeres y espectáculos familiares.;poi_madrid
40.416659;-3.703621;El Sol;Famoso local nocturno y sala de conciertos en el centro de Madrid, conocida por sus eventos musicales en vivo.;poi_madrid
40.421174;-3.702787;Juguetería Rincón del Juego;Tienda con una variada selección de juguetes y juegos para niños, ideal para encontrar regalos creativos y educativos.;poi_madrid
40.419182;-3.711928;Mirador de la Torre de Madrid;Mirador en la Torre de Madrid, uno de los edificios emblemáticos de la ciudad con vistas extensas de Madrid.;poi_madrid
40.410579;-3.694771;Hotel Catalonia Atocha;Hotel en el barrio de Atocha, cerca de la estación de tren y con un diseño moderno y servicios cómodos.;poi_madrid
40.444185;-3.723927;Avenida de los Reyes Católicos;Vía importante en el barrio de Moncloa, que conecta varios puntos de interés y áreas residenciales.;poi_madrid
40.420218;-3.708453;Pastelería Mingo;Pastelería en el barrio de Chamartín, conocida por sus productos artesanales y tartas personalizadas.;poi_madrid
40.416835;-3.712811;Teatro La Risa;Espacio en Madrid dedicado a la comedia y al teatro alternativo, con una programación enfocada en la diversión y el entretenimiento.;poi_madrid
40.400026;-3.649275;Centro Deportivo Municipal San Blas;Complejo deportivo con amplias instalaciones que incluyen piscina, gimnasio y canchas en el distrito de San Blas.;poi_madrid
40.436835;-3.726587;Instituto Geográfico Nacional;Centro encargado de la elaboración de mapas y estudios geográficos, con recursos educativos y actividades sobre geografía.;poi_madrid
40.417236;-3.703843;Relojería Munre;Tienda especializada en relojes y joyería en el barrio de Chamberí, conocida por su selección de marcas de lujo.;poi_madrid
40.422186;-3.702278;Librería Zona Cero;Librería en el barrio de Malasaña con un enfoque en literatura de ciencia ficción, fantasía y cómics.;poi_madrid
40.420322;-3.684868;Centro Deportivo Municipal La Elipa;Complejo deportivo con instalaciones modernas que incluyen piscina, gimnasio y canchas en el distrito de La Elipa.;poi_madrid
40.418207;-3.70192;Oleoteca;Tienda especializada en aceite de oliva de alta calidad y productos gourmet relacionados, ubicada en el barrio de Salamanca.;poi_madrid
40.420943;-3.706472;Café Central;Cafetería icónica en el centro de Madrid, famosa por su ambiente acogedor y sus conciertos de jazz en vivo.;poi_madrid
40.419756;-3.705078;Orion;Tienda especializada en tecnología y gadgets innovadores, ubicada en el barrio de Chamberí.;poi_madrid
40.469317;-3.70471;Azotea del Hotel Melia Castilla;Azotea en el Hotel Melia Castilla, con vistas al distrito financiero y un ambiente relajado para disfrutar de cócteles y aperitivos.;poi_madrid
40.41351;-3.71087;Tasca el Reloj;Tasca en el barrio de Lavapiés con una amplia oferta de tapas y platos caseros en un entorno informal.;poi_madrid
40.420982;-3.708675;Librería El Club del Libro;Librería en el barrio de Chamberí, especializada en literatura y libros de autor, con una atmósfera acogedora y eventos literarios.;poi_madrid
40.417221;-3.710044;Colegio El Sol;Colegio en el barrio de Vallehermoso, con una sólida oferta educativa y un enfoque en el desarrollo personal.;poi_madrid
40.420221;-3.705845;Discoteca Studio 54;Discoteca emblemática en Madrid, famosa por sus fiestas temáticas y su diseño retro.;poi_madrid
40.422817;-3.705837;Hospital de la Princesa;Hospital en el centro de Madrid, conocido por su atención especializada y servicios médicos de alta calidad.;poi_madrid
40.415029;-3.707475;Bar El Viajero;Bar en La Latina con una variada selección de tapas y cócteles en un entorno vibrante.;poi_madrid
40.418279;-3.704873;Librería La Casa del Libro;Conocida cadena de librerías en Madrid, ubicada en el centro y especializada en una amplia variedad de títulos y material de lectura.;poi_madrid
40.416965;-3.706574;Casa de los Lujanes;Antiguo edificio histórico en la Plaza de la Villa, conocido por su arquitectura y su importancia en la historia madrileña.;poi_madrid
40.422169;-3.686628;Centro Cultural Daoíz y Velarde;Espacio cultural con una variada oferta de actividades y eventos, ubicado en el distrito de Retiro.;poi_madrid
40.417945;-3.706038;El Corte Inglés;Gran cadena de centros comerciales con varias ubicaciones en Madrid, conocida por su amplia gama de productos y servicios.;poi_madrid
40.423012;-3.703133;Café Gijón;Café histórico y literario en el barrio de las Letras, famoso por su ambiente bohemio y su historia cultural.;poi_madrid
40.41947;-3.705965;Galería Madrileña;Galería de arte enfocada en artistas emergentes y exposiciones temporales, situada en el centro de Madrid.;poi_madrid
40.416725;-3.70324;Kiosco de Sol;Kiosco ubicado en la Puerta del Sol, ofreciendo una variedad de productos para los turistas y locales que pasan por la zona.;poi_madrid
40.418702;-3.711132;Restaurante El Gato Negro;Restaurante en el barrio de Tetuán, famoso por su comida tradicional y su ambiente acogedor.;poi_madrid
40.410477;-3.711448;Basilica de San Francisco el Grande;Impresionante basílica con una gran cúpula y ricos interiores, importante centro religioso y cultural.;poi_madrid
40.457923;-3.724123;Parque de la Dehesa de la Villa;El Parque de la Dehesa de la Villa es un gran espacio verde en el barrio de Moncloa-Aravaca, ideal para caminar, correr y disfrutar de la naturaleza.;poi_madrid
40.407775;-3.698912;Avenida de los Toreros;Vía en el distrito de Vallehermoso, conocida por sus comercios y ambiente residencial.;poi_madrid
40.492572;-3.634507;Parque Forestal de Valdebebas;El Parque Forestal de Valdebebas es uno de los mayores parques de Madrid, con una gran variedad de flora y fauna, ideal para actividades al aire libre y disfrutar de la naturaleza.;poi_madrid
40.448226;-3.72825;Bulevar de Vallehermoso;Vía principal en el distrito de Moncloa, conocida por su mezcla de comercios y residencias.;poi_madrid
40.391344;-3.661437;Parque de las Siete Tetas;El Parque de las Siete Tetas, también conocido como el Cerro del Tío Pío, ofrece una de las mejores vistas panorámicas de Madrid desde sus colinas.;poi_madrid
40.414582;-3.706908;Pastelería La Oriental;Pastelería en el barrio de Lavapiés, conocida por sus productos de repostería de estilo tradicional.;poi_madrid
40.412348;-3.692954;Biblioteca de San Sebastián;Biblioteca pública que ofrece una variada selección de libros y eventos culturales en el distrito de Chamberí.;poi_madrid
40.422156;-3.705442;Floristería Fina;Floristería con una oferta variada de flores frescas y decoraciones florales, ubicada cerca de la Gran Vía.;poi_madrid
40.418275;-3.711645;Xenon;Restaurante de cocina internacional en Madrid, con una oferta variada de platos y ambiente moderno.;poi_madrid
40.434121;-3.693791;Museo Sorolla;El Museo Sorolla está dedicado a la obra del pintor impresionista Joaquín Sorolla y se encuentra en la que fuera su casa y estudio en Madrid.;poi_madrid
40.418751;-3.704291;Restaurante Casa Paco;Restaurante clásico en el barrio de Sol, conocido por sus platos caseros y ambiente familiar.;poi_madrid
40.408949;-3.70192;Bulevar del Carmen;Vía importante en el distrito de Latina, conocida por sus comercios y proximidad a áreas residenciales.;poi_madrid
40.420445;-3.711032;Gimnasio Fitness;Gimnasio en el centro de Madrid con una amplia gama de equipos y clases para mantenerte en forma.;poi_madrid
40.419796;-3.694242;Jardín de la Plaza de la Cibeles;Espacio ajardinado en la Plaza de la Cibeles, con fuentes y zonas verdes, ideal para relajarse mientras se admira la arquitectura circundante.;poi_madrid
40.419014;-3.702278;Teatro Santa Isabel;Espacio teatral en el barrio de Malasaña, conocido por sus producciones de teatro experimental y alternativo.;poi_madrid
40.450781;-3.737678;Avenida de Valladolid;Vía importante en el norte de Madrid, con una mezcla de espacios comerciales y residenciales.;poi_madrid
40.432159;-3.679444;Avenida del Mundo;Vía en el distrito de Argüelles, conocida por su cercanía a servicios y áreas residenciales.;poi_madrid
40.418429;-3.710411;Teatro Real;El Teatro Real es la ópera de Madrid y uno de los teatros más importantes de España, ofreciendo una programación de ópera, ballet y conciertos de gran calidad.;poi_madrid
40.417232;-3.706543;Galería de Arte;Espacio dedicado a la exhibición de obras de arte contemporáneo y moderno, con exposiciones rotativas de artistas locales e internacionales.;poi_madrid
40.418377;-3.707155;Galería de Arte Moderno;Espacio dedicado a la exhibición de arte moderno y contemporáneo, con exposiciones de artistas emergentes y consolidados.;poi_madrid
40.39121;-3.662148;Parque del Cerro del Tío Pío;El Parque del Cerro del Tío Pío, también conocido como el Parque de las Siete Tetas, ofrece unas vistas espectaculares de Madrid desde sus colinas, especialmente al atardecer.;poi_madrid
40.40248;-3.68026;Mirador del Cerro del Tío Pío;Mirador en el Cerro del Tío Pío, conocido por sus amplias vistas de la ciudad y el paisaje urbano.;poi_madrid
40.414978;-3.710202;Colegio San Pedro Apóstol;Colegio en el barrio de Argüelles, con una sólida oferta educativa y programas de formación integral.;poi_madrid
40.416274;-3.705843;Xocolatísimo;Pastelería y chocolatería en Madrid conocida por sus productos artesanales de alta calidad.;poi_madrid
40.418523;-3.708876;Colegio Santa Teresa;Colegio en el barrio de Vallehermoso, conocido por su enfoque académico y programas extracurriculares.;poi_madrid
40.415217;-3.705788;Tasca El Cordero;Tasca en el barrio de Lavapiés con una oferta variada de tapas y platos caseros en un ambiente familiar.;poi_madrid
40.420473;-3.704582;Dulcinea;Cafetería y pastelería famosa por sus dulces tradicionales y ambiente acogedor en el centro de Madrid.;poi_madrid
40.428486;-3.703579;Plaza del Dos de Mayo;La Plaza del Dos de Mayo es una plaza histórica en el barrio de Malasaña, conocida por su animado ambiente y sus numerosos bares y restaurantes.;poi_madrid
40.418267;-3.710905;Bar La Taberna;Bar en Chamberí famoso por su oferta de tapas caseras y platos tradicionales.;poi_madrid
40.413441;-3.716553;Templo de la Sagrada Familia;Parroquia con arquitectura destacada en Madrid, conocida por su diseño arquitectónico y valor histórico.;poi_madrid
40.407223;-3.69194;Atocha;La principal estación de tren de Madrid, con conexiones de alta velocidad a diversas ciudades españolas y servicios internacionales.;poi_madrid
40.408894;-3.715216;San Fermin;Barrio en Madrid conocido por su ambiente local y festividades populares.;poi_madrid
40.420302;-3.694406;Jardín del Hotel Ritz;Jardín del icónico Hotel Ritz, conocido por su elegancia y sus cuidados espacios verdes, ideal para una caminata tranquila y elegante.;poi_madrid
40.36878;-3.857264;Autovía del Suroeste;Importante vía de comunicación que conecta estos municipios con el centro de Madrid y otras áreas metropolitanas.;poi_madrid
40.420354;-3.705743;Casa de los Gatos;Edificio histórico en el centro de Madrid, conocido por su arquitectura única y su papel en la historia local.;poi_madrid
40.414124;-3.707978;Bar La Dama de Elche;Bar en el barrio de Chueca conocido por su oferta variada de tapas y cócteles en un ambiente elegante.;poi_madrid
40.418417;-3.702564;Restaurante El Pimiento Verde;Restaurante especializado en cocina española y mediterránea, ubicado en el barrio de Chamartín.;poi_madrid
40.417581;-3.707469;Iglesia de San Sebastián;Iglesia histórica ubicada en el barrio de Las Letras, conocida por su arquitectura y su rol en la historia religiosa de Madrid.;poi_madrid
40.415781;-3.708097;Consulado de Uruguay;Consulado que ofrece servicios consulares a ciudadanos uruguayos en Madrid y gestiona trámites administrativos.;poi_madrid
40.425457;-3.692755;Jardín de la Plaza de Colón;Área verde en la Plaza de Colón, con esculturas y espacios ajardinados, ideal para disfrutar de un entorno relajante en el centro de Madrid.;poi_madrid
40.418904;-3.701781;Luna de Madrid;Centro de eventos y actividades culturales en el barrio de Lavapiés, conocido por sus exposiciones y eventos artísticos.;poi_madrid
40.488689;-3.735942;Hospital Universitario Ramón y Cajal;Importante centro médico con una amplia gama de especialidades, investigación y formación en el campo de la medicina.;poi_madrid
40.415393;-3.707932;Mirador de la Plaza de la Villa;Mirador en la Plaza de la Villa, con vistas al casco antiguo y la arquitectura histórica de Madrid.;poi_madrid
40.41986;-3.70327;Teatro Príncipe Gran Vía;Teatro en la Gran Vía de Madrid, famoso por su oferta de musicales y grandes producciones.;poi_madrid
40.409489;-3.709557;Hotel NH Madrid Ribera del Manzanares;Hotel situado junto al río Manzanares, con vistas panorámicas y una ubicación conveniente cerca del centro de la ciudad.;poi_madrid
40.420552;-3.694844;Joyería Marqués;Joyería especializada en diseños exclusivos y personalizados, ubicada en el barrio de Chamberí, conocida por su atención al detalle.;poi_madrid
40.422675;-3.712334;Instituto de Matemáticas;Centro de investigación enfocado en el estudio de las matemáticas puras y aplicadas, con proyectos de investigación y formación avanzada.;poi_madrid
40.463455;-3.607167;Parque de El Capricho;El Parque de El Capricho es un jardín histórico situado en el barrio de Alameda de Osuna. Es uno de los parques más bellos de Madrid, con una gran variedad de árboles, flores y estructuras arquitectónicas.;poi_madrid
40.415849;-3.711307;Churrería La Inmaculada;Churrería tradicional en La Latina, conocida por sus churros recién hechos y chocolate a la taza.;poi_madrid
40.426472;-3.699987;Jardín de los Derechos Humanos;Espacio verde dedicado a los derechos humanos, con áreas para el esparcimiento y monumentos conmemorativos en un entorno natural.;poi_madrid
40.423227;-3.702633;Barrio de Chueca;Barrio conocido por su ambiente inclusivo y vibrante vida nocturna, con numerosos bares, restaurantes y tiendas.;poi_madrid
40.410504;-3.692167;CaixaForum Madrid;El CaixaForum Madrid es un centro cultural y de exposiciones que ofrece una variada programación de arte, música, conferencias y talleres. Su arquitectura moderna, con un jardín vertical en su fachada, es una atracción en sí misma.;poi_madrid
40.419756;-3.701053;Cine Yelmo Cines Ideal;Complejo de cines con varias salas que ofrece una amplia selección de películas, ubicado cerca de la Plaza de España.;poi_madrid
40.414526;-3.708982;Tasca de Tío Pepe;Tasca tradicional en el centro de Madrid con una excelente oferta de tapas y raciones.;poi_madrid
40.419928;-3.703379;Farmacia Fernández;Farmacia ubicada en el barrio de Salamanca, conocida por su amplio catálogo de productos y servicios de atención farmacéutica.;poi_madrid
40.415168;-3.707381;Kiosco en la Plaza Mayor;Kiosco situado en la Plaza Mayor, ideal para comprar refrescos, bocadillos y prensa mientras se disfruta del entorno histórico.;poi_madrid
40.418572;-3.711114;Restaurante Marisquería Rías Baixas;Restaurante especializado en mariscos en el barrio de Chamartín, famoso por su frescura y variedad.;poi_madrid
40.423468;-3.709231;Instituto de Estudios Avanzados;Centro de investigación dedicado a estudios avanzados en diversas disciplinas, con proyectos de investigación y formación académica.;poi_madrid
40.417319;-3.704491;Restaurante La Peña;Restaurante en el barrio de Chamberí, famoso por su comida casera y servicio amigable.;poi_madrid
40.419374;-3.699815;Karma;Restaurante vegano en el centro de Madrid, especializado en cocina basada en plantas y platos saludables.;poi_madrid
40.407322;-3.691014;Museo Nacional de Antropología;El Museo Nacional de Antropología presenta una colección de objetos que ilustran la diversidad cultural de diferentes pueblos y sociedades de todo el mundo.;poi_madrid
40.420172;-3.707455;Fábrica de Vinos Pago de los Capellanes;Fábrica de vinos situada en las afueras de Madrid, ofreciendo visitas y catas de sus vinos de alta gama.;poi_madrid
40.420512;-3.707251;Restaurante La Candelaria;Restaurante en el barrio de Chueca que ofrece cocina tradicional española con un toque moderno.;poi_madrid
40.478618;-3.703477;Parque de la Vaguada;El Parque de la Vaguada es un espacio verde en el barrio de La Vaguada, con áreas de juego, pistas deportivas y un estanque. Es un lugar popular para familias y residentes locales.;poi_madrid
40.418766;-3.707003;Restaurante El Coto;Restaurante en el barrio de Lavapiés, conocido por sus tapas variadas y ambiente vibrante.;poi_madrid
40.412756;-3.710733;Restaurante Casa Lucio;Restaurante famoso por sus huevos rotos y platos tradicionales españoles, ubicado en La Latina.;poi_madrid
40.466217;-3.73406;Mirador del Parque de la Cuña Verde;Mirador en el Parque de la Cuña Verde, con vistas al paisaje natural y áreas residenciales.;poi_madrid
40.416381;-3.708019;Bar El Ático;Bar en Chueca, famoso por sus cócteles creativos y su ambiente vibrante.;poi_madrid
40.416047;-3.711265;Marques de Murrieta;Restaurante y bodega de renombre en Madrid, conocido por su extensa selección de vinos y gastronomía de alta calidad.;poi_madrid
40.417988;-3.705696;Restaurante El Mirador;Restaurante con vistas panorámicas en el barrio de Malasaña, conocido por su cocina innovadora y ambiente relajado.;poi_madrid
40.415207;-3.69965;Consulado de Francia;Consulado que ofrece asistencia y servicios a ciudadanos franceses en Madrid, incluyendo servicios de visa y pasaporte.;poi_madrid
40.417393;-3.705274;Churrería El Rastro;Churrería en el barrio del Rastro, conocida por sus churros crujientes y chocolate caliente.;poi_madrid
40.418535;-3.705141;Restaurante La Taverna;Restaurante en el barrio de Malasaña, conocido por sus tapas y platos tradicionales en un ambiente informal.;poi_madrid
40.454273;-3.696788;Hotel NH Collection Madrid Eurobuilding;Hotel moderno con instalaciones de alta gama, ubicado en el distrito financiero y cerca de importantes atracciones.;poi_madrid
40.417663;-3.706021;Colegio El Prado;Colegio en el barrio de Vallehermoso, con una amplia oferta educativa y un enfoque en la formación personal.;poi_madrid
40.426479;-3.701544;Calle de Fuencarral;Calle comercial que conecta diversos barrios y es conocida por sus tiendas de moda y opciones de restauración.;poi_madrid
40.418482;-3.70671;Librería Verbum;Librería especializada en literatura religiosa y espiritual, ubicada en el barrio de Lavapiés.;poi_madrid
40.410339;-3.702558;Casa del Lector;Espacio cultural dedicado a la lectura y la literatura, ubicado en el antiguo Matadero de Madrid.;poi_madrid
40.419964;-3.702995;Librería La Pluma;Librería ubicada en el barrio de Salamanca, con una oferta diversa de libros y una sección de literatura clásica y contemporánea.;poi_madrid
40.429215;-3.704285;Hotel Tryp Madrid Chamberí;Hotel cómodo y moderno en el barrio de Chamberí, ideal para estancias tanto de negocios como de ocio.;poi_madrid
40.41822;-3.708952;Tasca La Plazuela;Tasca en el barrio de La Latina, con una oferta variada de tapas y un ambiente tradicional.;poi_madrid
40.404906;-3.761133;Zoo Aquarium de Madrid;El Zoo Aquarium de Madrid es uno de los zoológicos más grandes de España, con una gran variedad de animales de todo el mundo y un impresionante acuario.;poi_madrid
40.410855;-3.69716;Mirador del Parque de las Siete Tetas;Mirador en el Parque de las Siete Tetas, famoso por sus vistas panorámicas de Madrid y el río Manzanares.;poi_madrid
40.415363;-3.708662;Mercado de San Miguel;El Mercado de San Miguel es un mercado gastronómico situado en el corazón de Madrid. Es el lugar perfecto para degustar una variedad de tapas y platos españoles.;poi_madrid
40.41978;-3.705684;Gala;Discoteca y club nocturno con un ambiente exclusivo y eventos especiales en el centro de Madrid.;poi_madrid
40.416947;-3.703834;Puerta del Sol;La Puerta del Sol es una de las plazas más famosas de Madrid. Es el kilómetro cero de las carreteras radiales de España y un lugar lleno de vida y actividad. Aquí se encuentra la famosa estatua del Oso y el Madroño, símbolo de la ciudad.;poi_madrid
